 108  55  26.590  -8.328 0 0 0
 109  55  26.473  -8.636  0.613  0.608 -0.023
 110  55  26.510  -9.164  0.895  0.989  0.011
 111  55  26.687  -9.819  0.938  0.963  0.033
 112  55  26.727 -10.363  0.807  0.967 -0.010
 113  55  26.681 -10.799  0.789  0.947 -0.018
 114  55  26.616 -11.185  0.818  0.796 -0.041
 115  55  26.508 -11.482 0 0 0
 116  55  26.343 -11.702 0 0 0
 117  55  26.174 -11.917 0 0 0
 118  55  26.002 -12.129 0 0 0
 119  55  25.826 -12.338 0 0 0
 120  55  25.649 -12.542 0 0 0
 121  55  25.468 -12.742 0 0 0
 122  55  25.285 -12.940 0 0 0
 123  55  25.098 -13.133 0 0 0
 124  55  24.909 -13.321 0 0 0
 125  55  24.714 -13.502  0.196  0.250  0.011
 126  55  24.479 -13.563  0.907  0.948  0.007
 127  55  24.236 -13.658  0.923  1.023 -0.002
 128  55  23.991 -13.768  0.938  1.019 -0.016
 129  55  23.739 -13.874  0.986  0.979 -0.023
 130  55  23.466 -13.963  0.914  0.979 -0.028
 131  55  23.181 -14.033  0.908  0.979 -0.031
 132  55  22.898 -14.103  0.954  0.967 -0.035
 133  55  22.630 -14.180  0.844  0.952  0.007
 134  55  22.378 -14.295  0.791  0.928 -0.006
 135  55  22.142 -14.420  0.794  0.808  0.017
 136  55  21.916 -14.556 0 0 0
 137  55  21.706 -14.722 0 0 0
 138  55  21.495 -14.884 0 0 0
 139  55  21.281 -15.040 0 0 0
 140  55  21.064 -15.193 0 0 0
 141  55  20.846 -15.340 0 0 0
 142  55  20.239 -15.325  0.544  0.565  0.132
 143  55  18.918 -14.845  0.760  0.865  0.062
 144  55  17.603 -14.282  0.822  0.795  0.057
 145  55  16.603 -14.299 0 0 0
 146  55  16.395 -14.850 0 0 0
 147  55  16.178 -15.397 0 0 0
 148  55  15.954 -15.939 0 0 0
 149  55  15.722 -16.477 0 0 0
 150  55  15.483 -17.010 0 0 0
 151  55  15.236 -17.537 0 0 0
 152  55  14.982 -18.060 0 0 0
 153  55  14.720 -18.575 0 0 0
 154  55  14.451 -19.087 0 0 0
 155  55  14.174 -19.592 0 0 0
 156  55  13.890 -20.091 0 0 0
 157  55  13.599 -20.583 0 0 0
 158  55  13.302 -21.071 0 0 0
 159  55  12.997 -21.551 0 0 0
 160  55  10.112 -19.764  2.966  2.734 -0.571
 161  55   0.657 -12.898  5.478  4.982 -0.568
 162  55  -9.616  -5.796  7.606  6.860 -0.601
 163  55 -19.983   1.164  8.121  8.189 -0.550
 164  55 -27.203   5.597  8.141  8.637 -0.497
 165  55 -26.433   3.436  7.894  7.873 -0.430
 166  55 -17.053  -3.420  6.856  6.819 -0.465
 167  55  -3.684 -11.736  5.754  5.999 -0.361
 168  55   5.791 -19.584  4.673  4.600  0.077
 169  55   6.089 -21.511 0 0 0
 170  55   5.781 -21.640 0 0 0
 171  55   5.470 -21.763 0 0 0
 172  55   5.158 -21.879 0 0 0
 173  55   4.844 -21.989 0 0 0
 174  55   4.529 -22.091 0 0 0
 175  55   4.213 -22.187 0 0 0
 176  55   3.895 -22.277 0 0 0
 177  55   3.576 -22.359 0 0 0
 178  55   3.256 -22.435 0 0 0
 179  55   2.934 -22.504 0 0 0
-180  56   2.648 -22.566 0 0 0
-179  56   2.322 -22.621 0 0 0
-178  56   1.994 -22.670 0 0 0
-177  56   1.666 -22.710 0 0 0
-176  56   1.336 -22.745 0 0 0
-175  56   1.007 -22.772 0 0 0
-174  56   0.678 -22.794 0 0 0
-173  56   0.347 -22.807 0 0 0
-172  56   0.018 -22.814 0 0 0
-171  56  -0.312 -22.813 0 0 0
-170  56  -0.643 -22.806 0 0 0
-169  56  -0.972 -22.792 0 0 0
-168  56  -1.302 -22.770 0 0 0
-167  56  -1.632 -22.743 0 0 0
-166  56  -1.960 -22.707 0 0 0
-165  56  -2.288 -22.665 0 0 0
-164  56  -2.616 -22.617 0 0 0
-163  56  -2.943 -22.561 0 0 0
-162  56  -3.268 -22.499 0 0 0
-161  56  -3.594 -22.429 0 0 0
-160  56  -3.918 -22.353 0 0 0
-159  56  -4.240 -22.270 0 0 0
-158  56  -9.265 -15.133  5.437  8.629 -0.436
-157  56 -14.450  -4.634  6.105 10.175 -0.423
-156  56 -18.980  10.755  5.410  7.508 -0.390
-155  56 -23.382  17.429  4.753  8.171 -0.367
-154  56 -26.994  20.665  4.265  7.109 -0.419
-153  56 -29.292  24.697  3.173  4.988 -0.478
-152  56 -30.554  28.040  1.917  2.946 -0.496
-151  56 -31.213  29.817  0.872  1.221 -0.420
-150  56 -31.045  30.123 0 0 0
-149  56 -30.610  30.002 0 0 0
-148  56 -30.177  29.873 0 0 0
-147  56 -29.746  29.735 0 0 0
-146  56 -29.316  29.587 0 0 0
-145  56 -28.889  29.430 0 0 0
-144  56 -28.465  29.265 0 0 0
-143  56 -28.043  29.090 0 0 0
-142  56 -27.623  28.907 0 0 0
-141  56 -27.206  28.715 0 0 0
-140  56 -26.792  28.514 0 0 0
-139  56 -26.381  28.305 0 0 0
-138  56 -25.973  28.086 0 0 0
-137  56 -25.568  27.860 0 0 0
-136  56 -25.167  27.625 0 0 0
-135  56 -18.475  11.009  8.425  8.908  0.019
-134  56 -12.782  -7.125  9.395 11.525 -0.045
-133  56 -11.460 -15.998  6.428  7.901 -0.106
-132  56 -12.175 -17.594 0 0 0
-131  56 -12.427 -17.337 0 0 0
-130  56 -12.676 -17.076 0 0 0
-129  56 -12.922 -16.809 0 0 0
-128  56 -13.163 -16.538 0 0 0
-127  56 -13.400 -16.261 0 0 0
-126  56 -13.634 -15.978 0 0 0
-125  56 -13.863 -15.693 0 0 0
-124  56 -14.088 -15.400 0 0 0
-123  56 -14.309 -15.104 0 0 0
-122  56 -14.524 -14.804 0 0 0
-121  56 -14.737 -14.498 0 0 0
-120  56 -14.944 -14.189 0 0 0
-119  56 -15.147 -13.875 0 0 0
-118  56 -15.345 -13.557 0 0 0
-117  56 -15.539 -13.235 0 0 0
-116  56 -15.729 -12.908 0 0 0
-115  56 -15.913 -12.579 0 0 0
-114  56 -16.093 -12.244 0 0 0
-113  56 -16.267 -11.907 0 0 0
-112  56 -16.437 -11.565 0 0 0
-111  56 -16.602 -11.219 0 0 0
-110  56 -16.761 -10.871 0 0 0
-109  56 -16.916 -10.519 0 0 0
-108  56 -17.066 -10.164 0 0 0
-107  56 -17.211  -9.807 0 0 0
-106  56 -17.350  -9.446 0 0 0
-105  56 -17.484  -9.082 0 0 0
-104  56 -17.613  -8.716 0 0 0
-103  56 -17.736  -8.346 0 0 0
-102  56 -17.855  -7.974 0 0 0
-101  56 -17.967  -7.600 0 0 0
-100  56 -18.075  -7.224 0 0 0
 -99  56 -18.176  -6.845 0 0 0
 -98  56 -18.272  -6.463 0 0 0
 -97  56 -18.363  -6.081 0 0 0
 -96  56 -18.449  -5.696 0 0 0
 -95  56 -18.528  -5.310 0 0 0
 -94  56 -18.602  -4.921 0 0 0
 -93  56 -18.670  -4.533 0 0 0
 -92  56 -18.733  -4.141 0 0 0
 -91  56 -18.790  -3.749 0 0 0
 -90  56 -18.841  -3.356 0 0 0
 -89  56 -18.887  -2.961 0 0 0
 -88  56 -18.927  -2.566 0 0 0
 -87  56 -18.961  -2.170 0 0 0
 -86  56 -18.990  -1.773 0 0 0
 -85  56 -19.013  -1.376 0 0 0
 -84  56 -19.030  -0.979 0 0 0
 -83  56 -19.041  -0.580 0 0 0
 -82  56 -19.047  -0.182 0 0 0
 -81  56 -19.046   0.215 0 0 0
 -80  56 -19.041   0.613 0 0 0
 -79  56 -19.029   1.012 0 0 0
 -78  56 -19.011   1.409 0 0 0
 -77  56 -18.988   1.807 0 0 0
 -76  56 -18.959   2.203 0 0 0
 -75  56 -18.924   2.599 0 0 0
 -74  56 -18.883   2.994 0 0 0
 -73  56 -18.838   3.388 0 0 0
 -72  56 -18.785   3.782 0 0 0
 -71  56 -18.728   4.174 0 0 0
 -70  56 -18.665   4.565 0 0 0
 -69  56 -18.596   4.954 0 0 0
 -68  56 -18.521   5.342 0 0 0
 -67  56 -18.441   5.729 0 0 0
 -66  56 -18.355   6.113 0 0 0
 -65  56 -18.264   6.496 0 0 0
 -64  56 -18.167   6.877 0 0 0
 -63  56 -18.066   7.255 0 0 0
 -62  56 -17.957   7.631 0 0 0
 -61  56 -17.845   8.005 0 0 0
 -60  56 -17.726   8.377 0 0 0
 -59  56 -17.603   8.746 0 0 0
 -58  56 -17.473   9.113 0 0 0
 -57  56 -17.339   9.476 0 0 0
 -56  56 -17.199   9.837 0 0 0
 -55  56 -17.054  10.195 0 0 0
 -54  56 -16.904  10.549 0 0 0
 -53  56 -16.749  10.901 0 0 0
 -52  56 -16.589  11.248 0 0 0
 -51  56 -16.423  11.594 0 0 0
 -50  56 -16.252  11.935 0 0 0
 -49  56 -16.078  12.272 0 0 0
 -48  56 -15.898  12.606 0 0 0
 -47  56 -15.713  12.936 0 0 0
 -46  56 -15.523  13.262 0 0 0
 -45  56 -15.329  13.584 0 0 0
 -44  56 -15.130  13.902 0 0 0
 -43  56 -14.927  14.216 0 0 0
 -42  56 -14.719  14.524 0 0 0
 -41  56 -14.506  14.829 0 0 0
 -40  56 -14.290  15.129 0 0 0
 -39  56 -14.069  15.425 0 0 0
 -38  56 -13.844  15.717 0 0 0
 -37  56 -13.614  16.002 0 0 0
 -36  56 -13.381  16.284 0 0 0
 -35  56 -13.143  16.561 0 0 0
 -34  56   7.895  16.009 0 0 0
 -33  56   8.128  16.128 0 0 0
 -32  56   8.362  16.242 0 0 0
 -31  56   8.598  16.351 0 0 0
 -30  56   8.835  16.456 0 0 0
 -29  56   9.074  16.554 0 0 0
 -28  56   9.315  16.649 0 0 0
 -27  56   9.556  16.738 0 0 0
 -26  56   9.799  16.822 0 0 0
 -25  56  10.042  16.901 0 0 0
 -24  56  10.288  16.975 0 0 0
 -23  56  10.534  17.043 0 0 0
 -22  56  10.781  17.107 0 0 0
 -21  56  11.029  17.165 0 0 0
 -20  56  11.278  17.218 0 0 0
 -19  56  11.527  17.266 0 0 0
 -18  56  11.777  17.309 0 0 0
 -17  56  12.028  17.345 0 0 0
 -16  56  12.279  17.377 0 0 0
 -15  56  12.530  17.403 0 0 0
 -14  56  12.783  17.425 0 0 0
 -13  56  13.035  17.441 0 0 0
 -12  56  13.288  17.452 0 0 0
 -11  56  13.540  17.457 0 0 0
 -10  56  13.792  17.457 0 0 0
  -9  56  14.045  17.452 0 0 0
  -8  56  14.298  17.441 0 0 0
  -7  56  14.550  17.425 0 0 0
  -6  56  14.802  17.404 0 0 0
  -5  56  15.054  17.377 0 0 0
  -4  56  15.304  17.346 0 0 0
  -3  56  15.555  17.309 0 0 0
  -2  56  15.806  17.266 0 0 0
  -1  56  16.055  17.219 0 0 0
   0  56  16.304  17.166 0 0 0
   1  56  16.551  17.108 0 0 0
   2  56  16.799  17.045 0 0 0
   3  56  17.045  16.976 0 0 0
   4  56  17.290  16.902 0 0 0
   5  56  17.534  16.823 0 0 0
   6  56  17.777  16.740 0 0 0
   7  56  18.019  16.651 0 0 0
   8  56  18.259  16.557 0 0 0
   9  56  18.498  16.458 0 0 0
  10  56  18.735  16.353 0 0 0
  11  56  18.971  16.245 0 0 0
  12  56  19.205  16.130 0 0 0
  13  56  19.438  16.011 0 0 0
  14  56  19.669  15.887 0 0 0
  15  56  19.897  15.758 0 0 0
  16  56  20.124  15.625 0 0 0
  17  56  20.350  15.486 0 0 0
  18  56  20.573  15.344 0 0 0
  19  56  20.793  15.196 0 0 0
  20  56  21.012  15.044 0 0 0
  21  56  21.229  14.887 0 0 0
  22  56  21.443  14.725 0 0 0
  23  56  21.655  14.559 0 0 0
  24  56  21.865  14.390 0 0 0
  25  56  22.072  14.214 0 0 0
  26  56  22.276  14.035 0 0 0
  27  56  22.478  13.852 0 0 0
  28  56  22.676  13.664 0 0 0
  29  56  22.873  13.473 0 0 0
  30  56  23.066  13.277 0 0 0
  31  56  23.257  13.078 0 0 0
  32  56  23.445  12.873 0 0 0
  33  56  23.630  12.665 0 0 0
  34  56  23.812  12.454 0 0 0
  35  56  23.990  12.239 0 0 0
  36  56  24.165  12.019 0 0 0
  37  56  24.338  11.797 0 0 0
  38  56  24.507  11.570 0 0 0
  39  56  24.672  11.340 0 0 0
  40  56  24.835  11.107 0 0 0
  41  56  24.994  10.870 0 0 0
  42  56  25.149  10.631 0 0 0
  43  56  25.302  10.386 0 0 0
  44  56  25.450  10.140 0 0 0
  45  56  25.595   9.891 0 0 0
  46  56  25.737   9.638 0 0 0
  47  56  25.874   9.382 0 0 0
  48  56  26.008   9.125 0 0 0
  49  56  26.138   8.863 0 0 0
  50  56  26.265   8.600 0 0 0
  51  56  26.387   8.333 0 0 0
  52  56  26.506   8.064 0 0 0
  53  56  26.621   7.793 0 0 0
  54  56  26.731   7.518 0 0 0
  55  56  26.838   7.243 0 0 0
  56  56  26.940   6.964 0 0 0
  57  56  27.039   6.683 0 0 0
  58  56  27.134   6.401 0 0 0
  59  56  27.224   6.116 0 0 0
  60  56  27.311   5.831 0 0 0
  61  56  27.393   5.542 0 0 0
  62  56  27.472   5.253 0 0 0
  63  56  27.546   4.961 0 0 0
  64  56  27.615   4.668 0 0 0
  65  56  27.680   4.375 0 0 0
  66  56  27.741   4.078 0 0 0
  67  56  27.799   3.782 0 0 0
  68  56  27.851   3.484 0 0 0
  69  56  27.899   3.184 0 0 0
  70  56  27.943   2.884 0 0 0
  71  56  27.983   2.583 0 0 0
  72  56  28.018   2.281 0 0 0
  73  56  28.049   1.979 0 0 0
  74  56  28.075   1.677 0 0 0
  75  56  28.097   1.373 0 0 0
  76  56  28.115   1.069 0 0 0
  77  56  28.128   0.765 0 0 0
  78  56  28.137   0.460 0 0 0
  79  56  28.141   0.156 0 0 0
  80  56  28.142  -0.149 0 0 0
  81  56  28.137  -0.454 0 0 0
  82  56  28.128  -0.759 0 0 0
  83  56  28.115  -1.063 0 0 0
  84  56  28.098  -1.367 0 0 0
  85  56  28.076  -1.670 0 0 0
  86  56  28.049  -1.974 0 0 0
  87  56  28.019  -2.275 0 0 0
  88  56  27.983  -2.578 0 0 0
  89  56  27.944  -2.878 0 0 0
  90  56  27.900  -3.178 0 0 0
  91  56  27.852  -3.478 0 0 0
  92  56  27.800  -3.776 0 0 0
  93  56  27.743  -4.073 0 0 0
  94  56  27.682  -4.368 0 0 0
  95  56  27.616  -4.663 0 0 0
  96  56  27.546  -4.955 0 0 0
  97  56  27.473  -5.247 0 0 0
  98  56  27.395  -5.537 0 0 0
  99  56  27.313  -5.824 0 0 0
 100  56  27.226  -6.111 0 0 0
 101  56  27.136  -6.395 0 0 0
 102  56  27.042  -6.678 0 0 0
 103  56  26.943  -6.959 0 0 0
 104  56  26.840  -7.237 0 0 0
 105  56  26.733  -7.513 0 0 0
 106  56  26.623  -7.787 0 0 0
 107  56  26.508  -8.058 0 0 0
 108  56  26.390  -8.328 0 0 0
 109  56  26.249  -8.581  0.562  0.594 -0.098
 110  56  26.096  -8.835  0.785  0.942 -0.043
 111  56  26.054  -9.220  0.881  0.938 -0.016
 112  56  26.100  -9.737  0.804  0.961 -0.003
 113  56  26.015 -10.109  0.795  0.951 -0.002
 114  56  25.929 -10.448  0.854  0.909  0.047
 115  56  25.840 -10.744  0.769  0.930  0.011
 116  56  25.669 -10.972  0.776  0.943 -0.004
 117  56  25.504 -11.292  0.858  0.926 -0.010
 118  56  25.460 -11.743  0.789  0.955 -0.002
 119  56  25.440 -12.185  0.797  0.960  0.002
 120  56  25.353 -12.507  0.876  0.939 -0.008
 121  56  25.181 -12.687  0.792  0.958 -0.013
 122  56  24.951 -12.783  0.761  0.910 -0.058
 123  56  24.720 -12.913  0.802  0.836 -0.082
 124  56  24.493 -13.095  0.797  0.902 -0.051
 125  56  24.245 -13.235  0.875  0.984 -0.010
 126  56  23.982 -13.299  1.025  1.066 -0.042
 127  56  23.731 -13.371  0.994  1.106 -0.038
 128  56  23.465 -13.440  0.953  1.051 -0.031
 129  56  23.188 -13.499  0.899  0.927 -0.006
 130  56  22.890 -13.483  0.202  0.261 -0.008
 131  56  22.681 -13.661 0 0 0
 132  56  22.481 -13.848 0 0 0
 133  56  22.279 -14.032 0 0 0
 134  56  22.075 -14.211 0 0 0
 135  56  21.868 -14.386 0 0 0
 136  56  21.659 -14.556 0 0 0
 137  56  21.447 -14.722 0 0 0
 138  56  21.234 -14.884 0 0 0
 139  56  21.017 -15.040 0 0 0
 140  56  20.798 -15.193 0 0 0
 141  56  20.577 -15.340 0 0 0
 142  56  20.354 -15.484 0 0 0
 143  56  19.960 -15.564  0.215  0.276  0.041
 144  56  18.180 -14.420  0.866  0.867  0.027
 145  56  17.152 -14.299 0 0 0
 146  56  16.941 -14.850 0 0 0
 147  56  16.723 -15.397 0 0 0
 148  56  16.496 -15.939 0 0 0
 149  56  16.261 -16.477 0 0 0
 150  56  16.018 -17.010 0 0 0
 151  56  15.769 -17.537 0 0 0
 152  56  15.512 -18.060 0 0 0
 153  56  15.246 -18.575 0 0 0
 154  56  14.973 -19.087 0 0 0
 155  56  14.694 -19.592 0 0 0
 156  56  14.406 -20.091 0 0 0
 157  56  14.113 -20.583 0 0 0
 158  56  13.811 -21.071 0 0 0
 159  56  13.503 -21.551 0 0 0
 160  56  13.188 -22.024 0 0 0
 161  56  10.139 -20.353  3.788  3.712 -0.568
 162  56   4.245 -17.171  6.120  5.685 -0.596
 163  56  -0.439 -14.788  6.840  6.976 -0.581
 164  56  -0.613 -15.261  6.721  7.078 -0.576
 165  56   4.289 -19.814  5.518  5.477 -0.285
 166  56   7.092 -21.084 0 0 0
 167  56   6.785 -21.232 0 0 0
 168  56   6.477 -21.376 0 0 0
 169  56   6.167 -21.511 0 0 0
 170  56   5.855 -21.640 0 0 0
 171  56   5.540 -21.763 0 0 0
 172  56   5.225 -21.879 0 0 0
 173  56   4.907 -21.989 0 0 0
 174  56   4.589 -22.091 0 0 0
 175  56   4.268 -22.187 0 0 0
 176  56   3.947 -22.277 0 0 0
 177  56   3.624 -22.359 0 0 0
 178  56   3.299 -22.435 0 0 0
 179  56   2.975 -22.504 0 0 0
-180  57   2.685 -22.566 0 0 0
-179  57   2.354 -22.621 0 0 0
-178  57   2.022 -22.670 0 0 0
-177  57   1.690 -22.710 0 0 0
-176  57   1.358 -22.745 0 0 0
-175  57   1.024 -22.772 0 0 0
-174  57   0.691 -22.794 0 0 0
-173  57   0.357 -22.807 0 0 0
-172  57   0.023 -22.814 0 0 0
-171  57  -0.311 -22.813 0 0 0
-170  57  -0.645 -22.806 0 0 0
-169  57  -0.979 -22.792 0 0 0
-168  57  -1.312 -22.770 0 0 0
-167  57  -1.645 -22.743 0 0 0
-166  57  -1.978 -22.707 0 0 0
-165  57  -2.310 -22.665 0 0 0
-164  57  -2.641 -22.617 0 0 0
-163  57  -2.972 -22.561 0 0 0
-162  57  -3.302 -22.499 0 0 0
-161  57  -3.631 -22.429 0 0 0
-160  57  -3.959 -22.353 0 0 0
-159  57  -4.285 -22.270 0 0 0
-158  57  -4.610 -22.180 0 0 0
-157  57  -5.459 -20.981  1.156  2.910 -0.312
-156  57 -10.237  -9.076  5.538 10.523 -0.360
-155  57 -13.345  -3.008  4.922  9.556 -0.296
-154  57 -17.545   2.504  2.362  3.973 -0.279
-153  57 -21.210   9.081  3.321  5.171 -0.340
-152  57 -26.283  19.780  2.252  3.263 -0.340
-151  57 -28.188  24.966  1.578  2.161 -0.208
-150  57 -28.971  26.916  1.233  1.615 -0.013
-149  57 -29.030  27.975  0.935  1.316  0.038
-148  57 -29.152  29.873 0 0 0
-147  57 -28.716  29.735 0 0 0
-146  57 -28.281  29.587 0 0 0
-145  57 -27.850  29.430 0 0 0
-144  57 -27.420  29.265 0 0 0
-143  57 -26.993  29.090 0 0 0
-142  57 -26.568  28.907 0 0 0
-141  57 -26.147  28.715 0 0 0
-140  57 -25.728  28.514 0 0 0
-139  57 -25.312  28.305 0 0 0
-138  57 -24.899  28.086 0 0 0
-137  57 -24.490  27.860 0 0 0
-136  57 -21.276   9.422  7.777  7.930  0.349
-135  57 -14.630 -10.104 10.998 10.693  0.106
-134  57 -12.117 -15.141 11.687 11.752  0.181
-133  57 -12.052 -17.844 0 0 0
-132  57 -12.312 -17.594 0 0 0
-131  57 -12.567 -17.337 0 0 0
-130  57 -12.819 -17.076 0 0 0
-129  57 -13.067 -16.809 0 0 0
-128  57 -13.311 -16.538 0 0 0
-127  57 -13.551 -16.261 0 0 0
-126  57 -13.786 -15.978 0 0 0
-125  57 -14.018 -15.693 0 0 0
-124  57 -14.246 -15.400 0 0 0
-123  57 -14.470 -15.104 0 0 0
-122  57 -14.689 -14.804 0 0 0
-121  57 -14.902 -14.498 0 0 0
-120  57 -15.112 -14.189 0 0 0
-119  57 -15.318 -13.875 0 0 0
-118  57 -15.518 -13.557 0 0 0
-117  57 -15.715 -13.235 0 0 0
-116  57 -15.907 -12.908 0 0 0
-115  57 -16.093 -12.579 0 0 0
-114  57 -16.275 -12.244 0 0 0
-113  57 -16.451 -11.907 0 0 0
-112  57 -16.623 -11.565 0 0 0
-111  57 -16.789 -11.219 0 0 0
-110  57 -16.952 -10.871 0 0 0
-109  57 -17.108 -10.519 0 0 0
-108  57 -17.260 -10.164 0 0 0
-107  57 -17.406  -9.807 0 0 0
-106  57 -17.546  -9.446 0 0 0
-105  57 -17.683  -9.082 0 0 0
-104  57 -17.813  -8.716 0 0 0
-103  57 -17.938  -8.346 0 0 0
-102  57 -18.056  -7.974 0 0 0
-101  57 -18.171  -7.600 0 0 0
-100  57 -18.279  -7.224 0 0 0
 -99  57 -18.383  -6.845 0 0 0
 -98  57 -18.480  -6.463 0 0 0
 -97  57 -18.572  -6.081 0 0 0
 -96  57 -18.657  -5.696 0 0 0
 -95  57 -18.738  -5.310 0 0 0
 -94  57 -18.813  -4.921 0 0 0
 -93  57 -18.882  -4.533 0 0 0
 -92  57 -18.946  -4.141 0 0 0
 -91  57 -19.003  -3.749 0 0 0
 -90  57 -19.055  -3.356 0 0 0
 -89  57 -19.101  -2.961 0 0 0
 -88  57 -19.142  -2.566 0 0 0
 -87  57 -19.177  -2.170 0 0 0
 -86  57 -19.206  -1.773 0 0 0
 -85  57 -19.229  -1.376 0 0 0
 -84  57 -19.246  -0.979 0 0 0
 -83  57 -19.257  -0.580 0 0 0
 -82  57 -19.263  -0.182 0 0 0
 -81  57 -19.263   0.215 0 0 0
 -80  57 -19.256   0.613 0 0 0
 -79  57 -19.244   1.012 0 0 0
 -78  57 -19.227   1.409 0 0 0
 -77  57 -19.203   1.807 0 0 0
 -76  57 -19.174   2.203 0 0 0
 -75  57 -19.139   2.599 0 0 0
 -74  57 -19.098   2.994 0 0 0
 -73  57 -19.051   3.388 0 0 0
 -72  57 -18.999   3.782 0 0 0
 -71  57 -18.940   4.174 0 0 0
 -70  57 -18.876   4.565 0 0 0
 -69  57 -18.807   4.954 0 0 0
 -68  57 -18.732   5.342 0 0 0
 -67  57 -18.651   5.729 0 0 0
 -66  57 -18.564   6.113 0 0 0
 -65  57 -18.471   6.496 0 0 0
 -64  57 -18.374   6.877 0 0 0
 -63  57 -18.270   7.255 0 0 0
 -62  57 -18.161   7.631 0 0 0
 -61  57 -18.047   8.005 0 0 0
 -60  57 -17.927   8.377 0 0 0
 -59  57 -17.802   8.746 0 0 0
 -58  57 -17.671   9.113 0 0 0
 -57  57 -17.535   9.476 0 0 0
 -56  57 -17.394   9.837 0 0 0
 -55  57 -17.247  10.195 0 0 0
 -54  57 -17.095  10.549 0 0 0
 -53  57 -16.939  10.901 0 0 0
 -52  57 -16.776  11.248 0 0 0
 -51  57 -16.609  11.594 0 0 0
 -50  57 -16.437  11.935 0 0 0
 -49  57 -16.260  12.272 0 0 0
 -48  57 -16.078  12.606 0 0 0
 -47  57 -15.891  12.936 0 0 0
 -46  57 -15.699  13.262 0 0 0
 -45  57 -15.502  13.584 0 0 0
 -44  57 -15.302  13.902 0 0 0
 -43  57 -15.096  14.216 0 0 0
 -42  57 -14.885  14.524 0 0 0
 -41  57 -14.670  14.829 0 0 0
 -40  57 -14.450  15.129 0 0 0
 -39  57 -14.228  15.425 0 0 0
 -38  57 -14.000  15.717 0 0 0
 -37  57 -13.767  16.002 0 0 0
 -36  57 -13.531  16.284 0 0 0
 -35  57 -13.291  16.561 0 0 0
 -34  57 -11.059  16.492  1.048  0.936 -0.241
 -33  57   6.588  16.039  3.757  2.482 -0.455
 -32  57   7.945  16.242 0 0 0
 -31  57   8.183  16.351 0 0 0
 -30  57   8.423  16.456 0 0 0
 -29  57   8.665  16.554 0 0 0
 -28  57   8.908  16.649 0 0 0
 -27  57   9.152  16.738 0 0 0
 -26  57   9.398  16.822 0 0 0
 -25  57   9.645  16.901 0 0 0
 -24  57   9.892  16.975 0 0 0
 -23  57  10.142  17.043 0 0 0
 -22  57  10.392  17.107 0 0 0
 -21  57  10.642  17.165 0 0 0
 -20  57  10.894  17.218 0 0 0
 -19  57  11.147  17.266 0 0 0
 -18  57  11.400  17.309 0 0 0
 -17  57  11.653  17.345 0 0 0
 -16  57  11.908  17.377 0 0 0
 -15  57  12.161  17.403 0 0 0
 -14  57  12.417  17.425 0 0 0
 -13  57  12.672  17.441 0 0 0
 -12  57  12.928  17.452 0 0 0
 -11  57  13.183  17.457 0 0 0
 -10  57  13.438  17.457 0 0 0
  -9  57  13.694  17.452 0 0 0
  -8  57  13.949  17.441 0 0 0
  -7  57  14.205  17.425 0 0 0
  -6  57  14.459  17.404 0 0 0
  -5  57  14.714  17.377 0 0 0
  -4  57  14.968  17.346 0 0 0
  -3  57  15.222  17.309 0 0 0
  -2  57  15.475  17.266 0 0 0
  -1  57  15.727  17.219 0 0 0
   0  57  15.979  17.166 0 0 0
   1  57  16.229  17.108 0 0 0
   2  57  16.480  17.045 0 0 0
   3  57  16.729  16.976 0 0 0
   4  57  16.977  16.902 0 0 0
   5  57  17.223  16.823 0 0 0
   6  57  17.469  16.740 0 0 0
   7  57  17.714  16.651 0 0 0
   8  57  17.956  16.557 0 0 0
   9  57  18.198  16.458 0 0 0
  10  57  18.438  16.353 0 0 0
  11  57  18.676  16.245 0 0 0
  12  57  18.913  16.130 0 0 0
  13  57  19.149  16.011 0 0 0
  14  57  19.382  15.887 0 0 0
  15  57  19.614  15.758 0 0 0
  16  57  19.843  15.625 0 0 0
  17  57  20.071  15.486 0 0 0
  18  57  20.298  15.344 0 0 0
  19  57  20.520  15.196 0 0 0
  20  57  20.742  15.044 0 0 0
  21  57  20.961  14.887 0 0 0
  22  57  21.178  14.725 0 0 0
  23  57  21.392  14.559 0 0 0
  24  57  21.604  14.390 0 0 0
  25  57  21.814  14.214 0 0 0
  26  57  22.020  14.035 0 0 0
  27  57  22.224  13.852 0 0 0
  28  57  22.426  13.664 0 0 0
  29  57  22.624  13.473 0 0 0
  30  57  22.820  13.277 0 0 0
  31  57  23.013  13.078 0 0 0
  32  57  23.202  12.873 0 0 0
  33  57  23.390  12.665 0 0 0
  34  57  23.574  12.454 0 0 0
  35  57  23.754  12.239 0 0 0
  36  57  23.931  12.019 0 0 0
  37  57  24.106  11.797 0 0 0
  38  57  24.277  11.570 0 0 0
  39  57  24.445  11.340 0 0 0
  40  57  24.609  11.107 0 0 0
  41  57  24.770  10.870 0 0 0
  42  57  24.928  10.631 0 0 0
  43  57  25.081  10.386 0 0 0
  44  57  25.231  10.140 0 0 0
  45  57  25.378   9.891 0 0 0
  46  57  25.520   9.638 0 0 0
  47  57  25.660   9.382 0 0 0
  48  57  25.796   9.125 0 0 0
  49  57  25.928   8.863 0 0 0
  50  57  26.055   8.600 0 0 0
  51  57  26.179   8.333 0 0 0
